x,phi
1.992500000000000071e+01,2.159118148643387691e+00
1.997500000000000142e+01,2.149643337470076965e+00
2.002500000000000213e+01,2.140083907487392967e+00
2.007500000000000284e+01,2.130440234993845383e+00
2.012500000000000000e+01,2.120712699604076601e+00
2.017500000000000071e+01,2.110901684233918996e+00
2.022500000000000142e+01,2.101007575085319434e+00
2.027500000000000213e+01,2.091030761631137658e+00
2.032500000000000284e+01,2.080971636599815877e+00
2.037500000000000000e+01,2.070830595959919140e+00
2.042500000000000426e+01,2.060608038904547357e+00
2.047500000000000142e+01,2.050304367835622532e+00
2.052499999999999858e+01,2.039919988348047220e+00
2.057500000000000284e+01,2.029455309213739955e+00
2.062500000000000000e+01,2.018910742365544131e+00
2.067500000000000426e+01,2.008286702881012964e+00
2.072500000000000142e+01,1.997583608966068791e+00
2.077500000000000213e+01,1.986801881938542236e+00
2.082500000000000284e+01,1.975941946211586364e+00
2.087500000000000000e+01,1.965004229276970937e+00
2.092499999999999716e+01,1.953989161688253873e+00
2.097500000000000142e+01,1.942897177043833024e+00
2.102500000000000213e+01,1.931728711969879386e+00
2.107500000000000284e+01,1.920484206103147740e+00
2.112500000000000000e+01,1.909164102073670488e+00
2.117500000000000071e+01,1.897768845487336042e+00
2.122500000000000142e+01,1.886298884908346185e+00
2.127499999999999858e+01,1.874754671841559084e+00
2.132500000000000284e+01,1.863136660714717285e+00
2.137500000000000000e+01,1.851445308860558470e+00
2.142500000000000426e+01,1.839681076498812962e+00
2.147500000000000142e+01,1.827844426718088666e+00
2.152499999999999858e+01,1.815935825457639430e+00
2.157500000000000284e+01,1.803955741489026154e+00
2.162500000000000000e+01,1.791904646397664891e+00
2.167500000000000071e+01,1.779783014564259469e+00
2.172500000000000142e+01,1.767591323146131099e+00
2.177500000000000213e+01,1.755330052058436507e+00
2.182500000000000284e+01,1.742999683955271273e+00
2.187500000000000000e+01,1.730600704210675689e+00
2.192500000000000071e+01,1.718133600899527380e+00
2.197500000000000142e+01,1.705598864778326451e+00
2.202500000000000213e+01,1.692996989265878716e+00
2.207500000000000284e+01,1.680328470423874121e+00
2.212500000000000000e+01,1.667593806937357703e+00
2.217500000000000426e+01,1.654793500095098846e+00
2.222500000000000142e+01,1.641928053769861728e+00
2.227499999999999858e+01,1.628997974398567639e+00
2.232500000000000284e+01,1.616003770962359587e+00
2.237500000000000000e+01,1.602945954966569220e+00
2.242500000000000426e+01,1.589825040420579594e+00
2.247500000000000142e+01,1.576641543817592916e+00
2.252499999999999858e+01,1.563395984114298143e+00
2.257500000000000284e+01,1.550088882710443094e+00
2.262500000000000000e+01,1.536720763428311542e+00
2.267500000000000071e+01,1.523292152492100371e+00
2.272500000000000142e+01,1.509803578507207700e+00
2.277500000000000213e+01,1.496255572439425752e+00
2.282500000000000284e+01,1.482648667594035574e+00
2.287500000000000000e+01,1.468983399594816719e+00
2.292500000000000071e+01,1.455260306362964329e+00
2.297500000000000142e+01,1.441479928095911855e+00
2.302500000000000213e+01,1.427642807246066514e+00
2.307500000000000284e+01,1.413749488499459028e+00
2.312500000000000000e+01,1.399800518754299894e+00
2.317500000000000426e+01,1.385796447099450823e+00
2.322500000000000142e+01,1.371737824792813365e+00
2.327499999999999858e+01,1.357625205239625821e+00
2.332500000000000284e+01,1.343459143970680003e+00
2.337500000000000000e+01,1.329240198620455171e+00
2.342500000000000426e+01,1.314968928905164924e+00
2.347500000000000142e+01,1.300645896600725493e+00
2.352500000000000213e+01,1.286271665520641649e+00
2.357500000000000284e+01,1.271846801493812462e+00
2.362500000000000000e+01,1.257371872342258223e+00
2.367500000000000071e+01,1.242847447858767662e+00
2.372500000000000142e+01,1.228274099784470552e+00
2.377500000000000213e+01,1.213652401786331936e+00
2.382500000000000284e+01,1.198982929434566413e+00
2.387500000000000000e+01,1.184266260179984043e+00
2.392500000000000071e+01,1.169502973331260742e+00
2.397500000000000142e+01,1.154693650032131425e+00
2.402500000000000213e+01,1.139838873238514738e+00
2.407500000000000284e+01,1.124939227695568089e+00
2.412500000000000000e+01,1.109995299914666722e+00
2.417500000000000426e+01,1.095007678150315522e+00
2.422500000000000142e+01,1.079976952376996424e+00
2.427499999999999858e+01,1.064903714265941215e+00
2.432500000000000284e+01,1.049788557161842384e+00
2.437500000000000000e+01,1.034632076059497141e+00
2.442500000000000426e+01,1.019434867580385040e+00
2.447500000000000142e+01,1.004197529949182988e+00
2.452500000000000213e+01,9.889206629702166351e-01
2.457500000000000284e+01,9.736048680038488223e-01
2.462500000000000000e+01,9.582507479428077346e-01
2.467500000000000071e+01,9.428589071884571071e-01
2.472500000000000142e+01,9.274299516269998156e-01
2.477500000000000568e+01,9.119644886056312849e-01
2.482500000000000284e+01,8.964631269086330567e-01
2.487500000000000000e+01,8.809264767334032964e-01
2.492500000000000071e+01,8.653551496664407816e-01
2.497500000000000142e+01,8.497497586592697161e-01
2.502499999999999858e+01,8.341109180043104754e-01
2.507500000000000284e+01,8.187848689436030281e-01
2.512500000000000000e+01,8.037658642087495142e-01
2.517500000000000426e+01,7.890482716729744217e-01
2.522500000000000142e+01,7.746265722390769382e-01
2.527499999999999858e+01,7.604953577697690648e-01
2.532500000000000284e+01,7.466493290596242227e-01
2.537500000000000000e+01,7.330832938478772931e-01
2.542500000000000071e+01,7.197921648713225817e-01
2.547500000000000142e+01,7.067709579565941702e-01
2.552500000000000213e+01,6.940147901511004580e-01
2.557500000000000284e+01,6.815188778919134549e-01
2.562500000000000000e+01,6.692785352119354769e-01
2.567500000000000071e+01,6.572891719826624568e-01
2.572500000000000142e+01,6.455462921928829534e-01
2.577500000000000213e+01,6.340454922626751477e-01
2.582500000000000284e+01,6.227824593920662233e-01
2.587500000000000000e+01,6.117529699437297408e-01
2.592500000000000426e+01,6.009528878591217094e-01
2.597500000000000142e+01,5.903781631074612735e-01
2.602499999999999858e+01,5.800248301669661544e-01
2.607500000000000284e+01,5.698890065377832936e-01
2.612500000000000000e+01,5.599668912860521486e-01
2.617500000000000426e+01,5.502547636185534108e-01
2.622500000000000142e+01,5.407489814874117950e-01
2.627500000000000213e+01,5.314459802243282072e-01
2.632500000000000284e+01,5.223422712038287008e-01
2.637500000000000000e+01,5.134344405350307339e-01
2.642500000000000071e+01,5.047191477814331195e-01
2.647500000000000142e+01,4.961931247082533303e-01
2.652500000000000213e+01,4.878531740568397557e-01
2.657500000000000284e+01,4.796961683456973935e-01
2.662500000000000000e+01,4.717190486976843844e-01
2.667500000000000071e+01,4.639188236929333020e-01
2.672500000000000142e+01,4.562925682470669320e-01
2.677500000000000213e+01,4.488374225142925944e-01
2.682500000000000284e+01,4.415505908149613967e-01
2.687500000000000000e+01,4.344293405871860747e-01
2.692500000000000426e+01,4.274710013621306204e-01
2.697500000000000142e+01,4.206729637625861717e-01
2.702499999999999858e+01,4.140326785244525798e-01
2.707500000000000284e+01,4.075476555407653301e-01
2.712500000000000000e+01,4.012154629279059970e-01
2.717500000000000426e+01,3.950337261136447897e-01
2.722500000000000142e+01,3.890001269466762390e-01
2.727500000000000213e+01,3.831124028273129034e-01
2.732500000000000284e+01,3.773683458590098017e-01
2.737500000000000000e+01,3.717658020204035463e-01
2.742500000000000426e+01,3.663026703575549825e-01
2.747500000000000142e+01,3.609769021960905766e-01
2.752500000000000568e+01,3.557865003729497877e-01
2.757500000000000284e+01,3.507295184874489880e-01
2.762500000000000000e+01,3.458040601713809892e-01
2.767500000000000071e+01,3.410082783778773940e-01
2.772500000000000142e+01,3.363403746887655421e-01
2.777500000000000213e+01,3.317985986401617016e-01
2.782500000000000284e+01,3.273812470660480423e-01
2.787500000000000000e+01,3.230866634595843112e-01
2.792500000000000426e+01,3.189132373519177333e-01
2.797500000000000142e+01,3.148594037082582120e-01
2.802499999999999858e+01,3.109236423409892924e-01
2.807500000000000284e+01,3.071044773395981142e-01
2.812500000000000000e+01,3.034004765172093054e-01
2.817500000000000426e+01,2.998102508735144278e-01
2.822500000000000142e+01,2.963324540738971891e-01
2.827500000000000213e+01,2.929657819445578015e-01
2.832500000000000284e+01,2.897089719834475829e-01
2.837500000000000000e+01,2.865608028868310009e-01
2.842500000000000071e+01,2.835200940912970813e-01
2.847500000000000142e+01,2.805857053310472637e-01
2.852500000000000568e+01,2.777565362102964452e-01
2.857500000000000284e+01,2.750315257906246758e-01
2.862500000000000000e+01,2.724096521931244075e-01
2.867500000000000426e+01,2.698899322151964708e-01
2.872500000000000142e+01,2.674714209618493377e-01
2.877499999999999858e+01,2.651532114913628391e-01
2.882500000000000284e+01,2.629344344751854412e-01
2.887500000000000355e+01,2.608142578719362947e-01
2.892500000000000426e+01,2.587918866153892106e-01
2.897500000000000142e+01,2.568665623163229883e-01
2.902499999999999858e+01,2.550375629781253539e-01
2.907500000000000284e+01,2.533042027260444251e-01
